Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
592,-1,0,0.0,805.5721947239998,Pocillopora,born,none
593,-1,1,0.0,227.08346538239996,Pocillopora,born,none
594,-1,2,0.0,13.3040054664,Pocillopora,born,none
595,-1,8,0.0,15.499121932799996,Pocillopora_dead,born,none
596,-1,9,0.0,19.796040198,Pocillopora,born,none
597,-1,10,0.0,3.6748204811999994,Pocillopora,born,none
598,-1,11,0.0,21.489034881600002,Pocillopora_dead,born,none
599,-1,13,0.0,83.30778038879998,Pocillopora_dead,born,none
600,-1,17,0.0,109.57808109599999,Pocillopora,born,none
601,-1,24,0.0,19.769378864399997,Pocillopora_dead,born,none
602,-1,26,0.0,24.9372340272,Pocillopora_dead,born,none
603,-1,27,0.0,50.372146281599996,Pocillopora_dead,born,none
604,-1,39,0.0,43.72903065959999,Pocillopora,born,none
605,-1,43,0.0,104.63240371319998,Pocillopora,born,none
606,-1,45,0.0,30.21617808,Pocillopora,born,none
607,-1,50,0.0,19.276144192799997,Acropora,born,none
608,-1,51,0.0,14.041635696,Pocillopora,born,none
609,-1,55,0.0,107.45850507479997,Pocillopora,born,none
610,-1,59,0.0,137.8257640452,Pocillopora,born,none
611,-1,62,0.0,4.6524027132,Pocillopora,born,none
612,-1,66,0.0,85.24072707479998,Pocillopora_dead,born,none
613,-1,69,0.0,325.1305196964,Pocillopora_dead,born,none
614,-1,74,0.0,38.036835935999996,Pocillopora_dead,born,none
615,-1,77,0.0,71.18576071199999,Pocillopora_dead,born,none
64,-1,78,0.0,18.991756634399998,Pocillopora,born,none
616,-1,81,0.0,54.597967657199995,Pocillopora,born,none
617,-1,83,0.0,38.925547056,Pocillopora_dead,born,none
618,-1,84,0.0,12.415294346399998,Pocillopora,born,none
619,-1,86,0.0,7.087471181999999,Pocillopora_dead,born,none
620,-1,91,0.0,31.087114977599995,Pocillopora_dead,born,none
621,-1,93,0.0,105.02343660599998,Pocillopora_dead,born,none
622,-1,99,0.0,108.08504641439998,Pocillopora,born,none
623,-1,102,0.0,11.2110907788,Pocillopora,born,none
624,-1,109,0.0,12.144237454799997,Pocillopora,born,none
625,-1,116,0.0,55.424468998799995,Pocillopora,born,none
626,-1,120,0.0,5.927703170399999,Pocillopora,born,none
627,-1,121,0.0,24.5239833564,Pocillopora_dead,born,none
628,-1,123,0.0,41.062897299599996,Pocillopora,born,none
629,-1,126,0.0,17.427625063199997,Pocillopora,born,none
630,-1,128,0.0,179.1108391248,Acropora,born,none
631,-1,133,0.0,26.150324705999996,Pocillopora,born,none
632,-1,138,0.0,28.221021615599994,Pocillopora_dead,born,none
633,-1,139,0.0,118.27411940519998,Pocillopora_dead,born,none
634,-1,142,0.0,85.10297685119998,Pocillopora_dead,born,none
635,-1,148,0.0,11.291074779599999,Pocillopora_dead,born,none
57,-1,149,0.0,9.3048054264,Pocillopora_dead,born,none
636,-1,150,0.0,19.627185085199997,Pocillopora_dead,born,none
637,-1,152,0.0,5.652202723199999,Acropora,born,none
57,-1,153,0.0,126.36583415279998,Pocillopora_dead,born,none
638,-1,154,0.0,87.004818648,Pocillopora_dead,born,none
639,-1,157,0.0,54.05585387399999,Pocillopora,born,none
640,-1,161,0.0,145.93969657079998,Pocillopora,born,none
641,-1,165,0.0,13.508409024,Pocillopora,born,none
642,-1,166,0.0,304.79680927079994,Pocillopora,born,none
643,-1,168,0.0,83.93876528399998,Pocillopora_dead,born,none
644,-1,176,0.0,57.508496575199985,Pocillopora_dead,born,none
645,-1,179,0.0,54.83347610399999,Pocillopora,born,none
646,-1,183,0.0,35.60176746719999,Pocillopora_dead,born,none
647,-1,184,0.0,16.5166961652,Pocillopora_dead,born,none
648,-1,186,0.0,82.7123439384,Pocillopora,born,none
649,-1,187,0.0,61.032236166000004,Pocillopora_dead,born,none
131,-1,194,0.0,34.8463630152,Pocillopora,born,none
650,-1,195,0.0,33.526627002,Pocillopora_dead,born,none
57,-1,196,0.0,64.675951758,Pocillopora_dead,born,none
651,-1,198,0.0,62.196447733199996,Pocillopora,born,none
652,-1,199,0.0,94.00341871799999,Pocillopora,born,none
653,-1,201,0.0,23.972982461999994,Pocillopora_dead,born,none
134,-1,203,0.0,2.8394320283999996,Pocillopora,born,none
654,-1,210,0.0,47.479391586,Pocillopora_dead,born,none
180,-1,216,0.0,76.895729658,Pocillopora_dead,born,none
655,-1,217,0.0,70.02154914479999,Pocillopora_dead,born,none
656,-1,219,0.0,57.47294813039999,Pocillopora,born,none
657,-1,223,0.0,40.520783516399995,Pocillopora_dead,born,none
658,-1,226,0.0,134.2042662312,Pocillopora,born,none
154,-1,231,0.0,177.98661955799997,Pocillopora,born,none
659,-1,233,0.0,101.93072190839999,Pocillopora_dead,born,none
660,-1,235,0.0,9.7580480976,Pocillopora_dead,born,none
661,-1,239,0.0,18.520739740799996,Pocillopora_dead,born,none
662,-1,248,0.0,31.642559427599995,Pocillopora_dead,born,none
663,-1,252,0.0,20.99580021,Pocillopora_dead,born,none
664,-1,254,0.0,110.98224466559999,Pocillopora_dead,born,none
665,-1,255,0.0,11.531026782,Pocillopora_dead,born,none
666,-1,262,0.0,171.26351993519998,Pocillopora,born,none
667,-1,263,0.0,123.09982078679997,Pocillopora,born,none
668,-1,265,0.0,6.4475991756,Pocillopora_dead,born,none
669,-1,266,0.0,80.850494142,Pocillopora_dead,born,none
670,-1,270,0.0,63.15625574279999,Pocillopora,born,none
671,-1,271,0.0,18.951764634,Pocillopora,born,none
672,-1,272,0.0,10.846719219599999,Pocillopora,born,none
673,-1,273,0.0,49.510096495199996,Pocillopora_dead,born,none
674,-1,279,0.0,8.5271831964,Pocillopora_dead,born,none
670,-1,280,0.0,154.3868957664,Pocillopora,born,none
675,-1,283,0.0,141.30951163559996,Pocillopora,born,none
676,-1,290,0.0,22.284431333999997,Pocillopora,born,none
677,-1,291,0.0,34.0331923404,Pocillopora,born,none
678,-1,294,0.0,214.4415497004,Pocillopora_dead,born,none
679,-1,296,0.0,13.112932575599999,Pocillopora,born,none
680,-1,298,0.0,51.33195429119999,Pocillopora,born,none
681,-1,300,0.0,29.629628740799998,Pocillopora,born,none
682,-1,304,0.0,18.374102406,Pocillopora_dead,born,none
683,-1,306,0.0,12.8552063508,Pocillopora_dead,born,none
684,-1,307,0.0,180.60831736199998,Pocillopora,born,none
685,-1,313,0.0,23.586393124799997,Pocillopora,born,none
223,-1,314,0.0,68.675151798,Pocillopora_dead,born,none
686,-1,315,0.0,54.0736280964,Pocillopora,born,none
687,-1,317,0.0,99.57119388479998,Acropora,born,none
688,-1,319,0.0,6.6786640668,Acropora,born,none
689,-1,324,0.0,64.2138219756,Pocillopora_dead,born,none
690,-1,330,0.0,56.4731481204,Pocillopora_dead,born,none
691,-1,336,0.0,43.8934422168,Acropora,born,none
692,-1,348,0.0,40.14308129039999,Pocillopora_dead,born,none
693,-1,349,0.0,77.0112621036,Pocillopora_dead,born,none
694,-1,350,0.0,23.777466015599998,Pocillopora_dead,born,none
695,-1,353,0.0,68.76402291,Pocillopora,born,none
696,-1,354,0.0,87.47139198599999,Pocillopora_dead,born,none
696,-1,359,0.0,78.3354416724,Pocillopora_dead,born,none
