Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
26,-1,27,0.0,118.6695958536,Pocillopora,born,none
33,-1,34,0.0,109.06262864639999,Pocillopora,born,none
39,-1,40,0.0,19.9026855324,Empty,born,none
47,-1,48,0.0,226.58578715520002,Pocillopora,born,none
61,-1,64,0.0,87.93352176839998,Pocillopora,born,none
66,-1,70,0.0,65.95569577079999,Empty,born,none
75,-1,80,0.0,102.6283601376,Empty,born,none
77,-1,82,0.0,108.21835308239999,Pocillopora,born,none
96,-1,102,0.0,32.59348032599999,Pocillopora,born,none
101,-1,108,0.0,658.3038750288,Empty,born,none
107,-1,115,0.0,103.57483748039998,Pocillopora,born,none
111,-1,120,0.0,111.38660822519998,Pocillopora,born,none
122,-1,133,0.0,102.17511746639998,Pocillopora,born,none
143,-1,156,0.0,167.011037226,Pocillopora,born,none
145,-1,159,0.0,27.527826941999997,Pocillopora,born,none
146,-1,161,0.0,597.1427757504,Pocillopora,born,none
150,-1,166,0.0,29.8473629652,Pocillopora,born,none
154,-1,171,0.0,121.79785899599997,Pocillopora,born,none
157,-1,175,0.0,129.7118315196,Pocillopora,born,none
158,-1,176,0.0,99.18904810320001,Pocillopora,born,none
172,-1,191,0.0,91.86162491879999,Pocillopora,born,none
175,-1,194,0.0,265.4046888768,Pocillopora,born,none
222,-1,251,0.0,376.8001842132,Pocillopora,born,none
223,-1,253,0.0,155.06231621759997,Empty,born,none
232,-1,264,0.0,38.1656990484,Pocillopora,born,none
233,-1,265,0.0,107.08524640439998,Pocillopora,born,none
249,-1,284,0.0,40.0275488448,Pocillopora,born,none
251,-1,286,0.0,705.3566852772,Pocillopora,born,none
273,-1,309,0.0,34.78859679239999,Pocillopora,born,none
286,-1,322,0.0,189.7975903428,Pocillopora,born,none
310,-1,350,0.0,423.61304245919996,Empty,born,none
328,-1,371,0.0,308.138363082,Pocillopora,born,none
143,-1,379,0.0,49.6745080524,Empty,born,none
337,-1,382,0.0,8.9493209784,Empty,born,none
399,-1,448,0.0,25.772622479999995,Pocillopora,born,none
495,-1,555,0.0,159.6036300408,Empty,born,none
506,-1,566,0.0,124.5706376904,Pocillopora,born,none
523,-1,584,0.0,24.479547800399995,Pocillopora,born,none
530,-1,592,0.0,102.3661903572,Empty,born,none
581,-1,645,0.0,26.141437594799996,Empty,born,none
583,-1,647,0.0,7.274100517199998,Empty,born,none
585,-1,649,0.0,18.756248187599997,Empty,born,none
593,-1,658,0.0,231.08710897799995,Pocillopora,born,none
594,-1,659,0.0,72.45661761359999,Pocillopora,born,none
595,-1,660,0.0,124.1840483532,Empty,born,none
596,-1,661,0.0,108.18280463759999,Empty,born,none
597,-1,662,0.0,90.9551395764,Empty,born,none
598,-1,663,0.0,250.7409553968,Empty,born,none
599,-1,664,0.0,30.2650571916,Empty,born,none
600,-1,665,0.0,11.833188562799998,Empty,born,none
601,-1,666,0.0,134.8441382376,Pocillopora,born,none
133,-1,667,0.0,43.41353821199999,Empty,born,none
602,-1,668,0.0,143.26911965519997,Empty,born,none
603,-1,669,0.0,176.0625599832,Pocillopora,born,none
604,-1,670,0.0,34.2109345644,Empty,born,none
605,-1,671,0.0,14.1571681416,Empty,born,none
606,-1,672,0.0,32.82454521719999,Empty,born,none
607,-1,673,0.0,155.8177206696,Pocillopora,born,none
608,-1,674,0.0,491.88383069759993,Pocillopora,born,none
609,-1,675,0.0,86.02279286039999,Pocillopora,born,none
610,-1,676,0.0,175.64042220119998,Empty,born,none
611,-1,677,0.0,245.77750379159997,Empty,born,none
612,-1,678,0.0,73.4875225128,Empty,born,none
613,-1,679,0.0,87.90241687919999,Empty,born,none
614,-1,680,0.0,57.52627079759999,Empty,born,none
615,-1,681,0.0,36.44159947559999,Empty,born,none
616,-1,682,0.0,21.164655322799995,Empty,born,none
617,-1,683,0.0,285.72062507999993,Pocillopora,born,none
618,-1,684,0.0,34.815258125999996,Empty,born,none
619,-1,685,0.0,54.76237921439999,Empty,born,none
620,-1,686,0.0,60.841163275199996,Empty,born,none
621,-1,687,0.0,98.8824427668,Empty,born,none
622,-1,688,0.0,52.14068141039999,Empty,born,none
623,-1,689,0.0,63.640603303199995,Empty,born,none
624,-1,690,0.0,10.757848107599997,Empty,born,none
625,-1,691,0.0,96.33628540799998,Empty,born,none
626,-1,692,0.0,14.5170961452,Empty,born,none
627,-1,693,0.0,99.62451655199999,Empty,born,none
628,-1,694,0.0,21.795640218,Empty,born,none
629,-1,695,0.0,279.12638856959995,Pocillopora,born,none
630,-1,696,0.0,56.522027232,Empty,born,none
631,-1,697,0.0,141.2872938576,Pocillopora,born,none
96,-1,698,0.0,40.729630629599995,Empty,born,none
632,-1,699,0.0,29.0119745124,Empty,born,none
633,-1,700,0.0,42.000487531199994,Empty,born,none
634,-1,701,0.0,59.450330372399996,Empty,born,none
635,-1,702,0.0,197.2894250844,Empty,born,none
636,-1,703,0.0,28.265457171599998,Empty,born,none
637,-1,704,0.0,47.6304724764,Empty,born,none
638,-1,705,0.0,15.859049936399996,Empty,born,none
639,-1,706,0.0,171.8678434968,Empty,born,none
640,-1,707,0.0,21.880067774399993,Empty,born,none
641,-1,708,0.0,46.11966357239999,Pocillopora,born,none
801,5,-1,1976.6712731039997,0.0,Pocillopora_dead,dead,none
645,12,-1,1951.2941270723998,0.0,Pocillopora_dead,dead,none
598,23,-1,334.5419704572,0.0,Empty,dead,none
46,33,-1,2059.676891712,0.0,Pocillopora_dead,dead,none
830,36,-1,316.35894094199995,0.0,Empty,dead,none
58,49,-1,10240.547138870399,0.0,Pocillopora_dead,dead,none
64,52,-1,164.167161642,0.0,Pocillopora,dead,none
157,63,-1,241.3917144144,0.0,Empty,dead,none
772,71,-1,141.5405765268,0.0,Empty,dead,none
614,75,-1,82.7701101612,0.0,Empty,dead,none
648,82,-1,93.22135293239998,0.0,Pocillopora,dead,none
91,109,-1,5779.395058694399,0.0,Pocillopora_dead,dead,none
160,176,-1,267.00436889279996,0.0,Pocillopora,dead,none
291,348,-1,20383.2694012068,0.0,Pocillopora_dead,dead,none
384,365,-1,3822.3465271199993,0.0,Pocillopora_dead,dead,none
756,502,-1,2526.9789728304,0.0,Pocillopora_dead,dead,none
775,576,-1,2475.8647527636,0.0,Pocillopora_dead,dead,none
