Image name,TagLab Id,TagLab Type,TagLab Date,TagLab Class name,TagLab Genet Id,TagLab Centroid x,TagLab Centroid y,TagLab Area,TagLab Surf. area,TagLab Perimeter,TagLab Note
Plot18_2018_IMAGE.tif,661,Region,2018-01-01,Pocillopora,770,6326.0,6584.7,20.01,30.25,22.7,
Plot18_2018_IMAGE.tif,662,Region,2018-01-01,Pocillopora,486,6777.0,6658.9,107.73,215.92,51.9,
Plot18_2018_IMAGE.tif,663,Region,2018-01-01,Pocillopora_dead,771,1312.1,6577.1,11.39,20.96,16.3,
Plot18_2018_IMAGE.tif,664,Region,2018-01-01,Pocillopora,499,2902.9,6740.7,334.29,663.91,98.6,
Plot18_2018_IMAGE.tif,665,Region,2018-01-01,Pocillopora,501,6108.4,6754.4,257.14,508.31,89.3,
Plot18_2018_IMAGE.tif,666,Region,2018-01-01,Pocillopora_dead,772,2848.4,6618.4,17.23,27.45,18.7,
Plot18_2018_IMAGE.tif,667,Region,2018-01-01,Pocillopora,495,1317.2,6731.7,268.45,500.89,86.6,
Plot18_2018_IMAGE.tif,668,Region,2018-01-01,Pocillopora,504,3869.2,6719.1,194.9,392.47,76.0,
Plot18_2018_IMAGE.tif,669,Region,2018-01-01,Pocillopora_dead,773,7346.6,6655.8,40.11,70.66,25.4,
Plot18_2018_IMAGE.tif,670,Region,2018-01-01,Pocillopora_dead,774,6241.0,6659.5,37.81,70.84,26.6,
Plot18_2018_IMAGE.tif,671,Region,2018-01-01,Pocillopora_dead,775,380.0,6663.1,34.02,70.95,25.2,
Plot18_2018_IMAGE.tif,672,Region,2018-01-01,Pocillopora,516,1477.9,6928.5,567.35,1179.84,132.4,
Plot18_2018_IMAGE.tif,673,Region,2018-01-01,Pocillopora_dead,776,3257.9,6678.6,38.49,80.65,26.0,
Plot18_2018_IMAGE.tif,674,Region,2018-01-01,Pocillopora,777,4783.1,6736.1,171.55,333.31,111.3,
Plot18_2018_IMAGE.tif,675,Region,2018-01-01,Pocillopora,504,3681.1,6735.9,94.99,202.6,44.2,
Plot18_2018_IMAGE.tif,676,Region,2018-01-01,Pocillopora_dead,778,3707.1,6657.6,4.38,9.97,8.4,
Plot18_2018_IMAGE.tif,677,Region,2018-01-01,Pocillopora,779,8568.8,6738.5,100.2,212.51,44.7,
Plot18_2018_IMAGE.tif,678,Region,2018-01-01,Pocillopora,506,5500.6,6857.1,318.92,595.31,120.1,
Plot18_2018_IMAGE.tif,679,Region,2018-01-01,Pocillopora,508,3328.8,6753.1,48.06,76.4,31.3,
Plot18_2018_IMAGE.tif,680,Region,2018-01-01,Pocillopora_dead,762,4811.6,6748.1,29.02,49.09,24.7,
Plot18_2018_IMAGE.tif,681,Region,2018-01-01,Pocillopora,611,8375.2,6735.2,33.62,66.26,28.1,
Plot18_2018_IMAGE.tif,682,Region,2018-01-01,Acropora,511,4084.4,6888.5,324.98,497.2,89.0,
Plot18_2018_IMAGE.tif,683,Region,2018-01-01,Pocillopora,510,897.0,6789.5,39.63,69.3,26.5,
Plot18_2018_IMAGE.tif,684,Region,2018-01-01,Pocillopora,780,4260.8,6757.0,9.53,20.63,13.1,
Plot18_2018_IMAGE.tif,685,Region,2018-01-01,Pocillopora,507,5779.6,6845.0,134.2,258.29,52.8,
Plot18_2018_IMAGE.tif,686,Region,2018-01-01,Pocillopora,781,3476.9,6803.3,34.29,67.85,26.6,
Plot18_2018_IMAGE.tif,687,Region,2018-01-01,Pocillopora_dead,782,3757.2,6833.1,69.09,124.44,38.7,
Plot18_2018_IMAGE.tif,688,Region,2018-01-01,Pocillopora,513,319.6,6924.4,244.63,564.51,78.4,
Plot18_2018_IMAGE.tif,689,Region,2018-01-01,Pocillopora,611,8437.8,6806.2,15.36,32.99,15.6,
Plot18_2018_IMAGE.tif,690,Region,2018-01-01,Pocillopora,514,6552.9,6861.0,116.73,233.92,49.9,
Plot18_2018_IMAGE.tif,691,Region,2018-01-01,Pocillopora,512,7679.4,6832.5,54.77,120.29,35.7,
Plot18_2018_IMAGE.tif,692,Region,2018-01-01,Pocillopora_dead,783,5578.2,6839.3,26.63,54.74,21.8,
Plot18_2018_IMAGE.tif,693,Region,2018-01-01,Acropora,515,3117.8,6876.5,76.6,103.61,41.0,
Plot18_2018_IMAGE.tif,694,Region,2018-01-01,Pocillopora,523,553.7,7053.7,590.11,1330.49,121.6,
Plot18_2018_IMAGE.tif,695,Region,2018-01-01,Pocillopora,612,8626.2,6852.8,20.71,41.96,20.0,
Plot18_2018_IMAGE.tif,696,Region,2018-01-01,Pocillopora,518,3456.6,7050.9,469.64,924.33,124.0,
Plot18_2018_IMAGE.tif,697,Region,2018-01-01,Pocillopora_dead,784,7601.9,6896.6,60.53,137.4,36.1,
Plot18_2018_IMAGE.tif,698,Region,2018-01-01,Pocillopora,519,6729.5,7004.1,217.53,460.29,78.9,
Plot18_2018_IMAGE.tif,699,Region,2018-01-01,Pocillopora,517,3700.4,6954.1,135.8,250.65,61.5,
Plot18_2018_IMAGE.tif,700,Region,2018-01-01,Pocillopora,517,3822.0,6892.1,11.6,21.06,17.9,
Plot18_2018_IMAGE.tif,701,Region,2018-01-01,Pocillopora,785,6051.9,6924.8,51.33,94.52,41.1,
Plot18_2018_IMAGE.tif,702,Region,2018-01-01,Pocillopora,527,4774.3,6922.0,39.19,70.92,27.4,
Plot18_2018_IMAGE.tif,703,Region,2018-01-01,Pocillopora,524,6931.6,7001.1,135.77,291.96,81.2,
Plot18_2018_IMAGE.tif,704,Region,2018-01-01,Pocillopora,520,6210.4,6975.5,131.44,245.12,49.4,
Plot18_2018_IMAGE.tif,705,Region,2018-01-01,Pocillopora,786,2746.0,6922.5,12.52,19.41,17.4,
Plot18_2018_IMAGE.tif,706,Region,2018-01-01,Pocillopora_dead,787,2699.1,6963.9,70.94,120.78,44.4,
Plot18_2018_IMAGE.tif,707,Region,2018-01-01,Pocillopora,614,2878.1,6973.6,64.18,113.39,35.6,
Plot18_2018_IMAGE.tif,708,Region,2018-01-01,Pocillopora,616,2581.3,7060.5,220.85,401.42,72.8,
Plot18_2018_IMAGE.tif,709,Region,2018-01-01,Pocillopora,526,8025.5,7105.7,283.7,537.39,143.3,
Plot18_2018_IMAGE.tif,710,Region,2018-01-01,Pocillopora_dead,788,4200.9,7000.7,110.12,200.02,46.9,
Plot18_2018_IMAGE.tif,711,Region,2018-01-01,Acropora,615,2965.8,6973.4,26.53,42.38,21.6,
Plot18_2018_IMAGE.tif,712,Region,2018-01-01,Pocillopora,536,7635.9,7020.7,68.58,130.28,54.8,
Plot18_2018_IMAGE.tif,713,Region,2018-01-01,Pocillopora,528,6333.7,7064.6,145.16,273.33,56.8,
Plot18_2018_IMAGE.tif,714,Region,2018-01-01,Pocillopora,613,8610.0,7000.5,61.43,131.48,34.0,
Plot18_2018_IMAGE.tif,715,Region,2018-01-01,Pocillopora_dead,789,8301.8,7041.8,132.25,240.02,65.1,
Plot18_2018_IMAGE.tif,716,Region,2018-01-01,Pocillopora,518,3250.5,7062.4,173.05,353.48,61.2,
Plot18_2018_IMAGE.tif,717,Region,2018-01-01,Pocillopora,527,4753.3,7031.9,72.71,134.3,38.3,
