Image name,TagLab Id,TagLab Type,TagLab Date,TagLab Class name,TagLab Genet Id,TagLab Centroid x,TagLab Centroid y,TagLab Area,TagLab Surf. area,TagLab Perimeter,TagLab Note
Plot18_2020_IMAGE.tif,193,Region,2020-01-01,Pocillopora,985,6684.6,2268.6,50.13,86.69,30.8,
Plot18_2020_IMAGE.tif,194,Region,2020-01-01,Pocillopora_dead,986,6219.0,2390.1,172.9,279.49,63.4,
Plot18_2020_IMAGE.tif,195,Region,2020-01-01,Pocillopora_dead,827,515.6,2452.6,665.62,1187.63,173.5,
Plot18_2020_IMAGE.tif,196,Region,2020-01-01,Pocillopora,196,7365.2,2370.6,115.64,179.43,60.8,
Plot18_2020_IMAGE.tif,197,Region,2020-01-01,Pocillopora,174,6309.1,2320.9,46.4,81.0,31.6,
Plot18_2020_IMAGE.tif,198,Region,2020-01-01,Pocillopora,197,4828.1,2346.1,68.52,106.05,38.2,
Plot18_2020_IMAGE.tif,199,Region,2020-01-01,Pocillopora,190,6535.2,2428.0,118.31,243.89,56.1,
Plot18_2020_IMAGE.tif,201,Region,2020-01-01,Pocillopora_dead,987,5019.7,2359.5,6.05,15.37,13.4,
Plot18_2020_IMAGE.tif,202,Region,2020-01-01,Pocillopora_dead,193,7892.1,2388.8,31.08,50.75,26.2,
Plot18_2020_IMAGE.tif,203,Region,2020-01-01,Pocillopora,176,5060.6,2437.4,108.39,199.35,49.5,
Plot18_2020_IMAGE.tif,204,Region,2020-01-01,Pocillopora,204,3803.5,2516.6,93.42,168.96,51.7,
Plot18_2020_IMAGE.tif,205,Region,2020-01-01,Pocillopora,988,858.3,2506.5,65.2,115.0,42.1,
Plot18_2020_IMAGE.tif,206,Region,2020-01-01,Pocillopora_dead,827,281.3,2443.6,7.09,12.82,18.9,
Plot18_2020_IMAGE.tif,207,Region,2020-01-01,Pocillopora,207,4533.2,2652.6,503.78,1125.38,106.1,
Plot18_2020_IMAGE.tif,208,Region,2020-01-01,Pocillopora,205,7845.8,2549.6,44.4,81.06,39.9,
Plot18_2020_IMAGE.tif,209,Region,2020-01-01,Pocillopora_dead,989,183.3,2484.8,3.82,5.62,8.5,
Plot18_2020_IMAGE.tif,210,Region,2020-01-01,Pocillopora_dead,831,4033.7,2635.6,218.61,387.77,63.1,
Plot18_2020_IMAGE.tif,211,Region,2020-01-01,Pocillopora_dead,829,7309.5,2771.3,1967.3,4081.16,296.1,
Plot18_2020_IMAGE.tif,212,Region,2020-01-01,Pocillopora,690,6334.6,2592.0,119.51,223.17,73.3,
Plot18_2020_IMAGE.tif,213,Region,2020-01-01,Pocillopora,209,1960.3,2757.9,590.47,1144.84,148.3,
Plot18_2020_IMAGE.tif,214,Region,2020-01-01,Pocillopora,990,1773.9,2619.6,75.43,151.88,51.1,
Plot18_2020_IMAGE.tif,215,Region,2020-01-01,Pocillopora,211,6821.7,2640.1,97.98,177.27,47.1,
Plot18_2020_IMAGE.tif,216,Region,2020-01-01,Pocillopora,832,5032.5,2666.3,107.01,199.95,51.5,
Plot18_2020_IMAGE.tif,218,Region,2020-01-01,Pocillopora,220,5485.4,2719.9,242.33,422.86,75.8,
Plot18_2020_IMAGE.tif,219,Region,2020-01-01,Pocillopora,991,1640.5,2686.8,32.78,54.81,28.6,
Plot18_2020_IMAGE.tif,220,Region,2020-01-01,Pocillopora,214,747.1,2841.9,251.12,497.1,91.6,
Plot18_2020_IMAGE.tif,221,Region,2020-01-01,Pocillopora_dead,992,778.2,2686.9,5.52,7.74,15.7,
Plot18_2020_IMAGE.tif,222,Region,2020-01-01,Pocillopora_dead,993,1705.6,2688.1,5.59,7.94,9.1,
Plot18_2020_IMAGE.tif,223,Region,2020-01-01,Pocillopora,218,4221.0,2789.0,107.09,162.87,45.9,
Plot18_2020_IMAGE.tif,224,Region,2020-01-01,Pocillopora,213,2431.0,2823.2,151.35,321.31,57.4,
Plot18_2020_IMAGE.tif,226,Region,2020-01-01,Pocillopora_dead,994,2154.2,2814.0,43.07,73.36,43.2,
Plot18_2020_IMAGE.tif,227,Region,2020-01-01,Pocillopora,204,3725.3,2778.8,44.96,71.78,44.6,
