Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
1054,-1,0,0.0,190.8640436868,Pocillopora,born,none
1055,-1,1,0.0,3.2704569215999997,Pocillopora_dead,born,none
1056,-1,5,0.0,1976.6712731039997,Pocillopora_dead,born,none
1057,-1,10,0.0,13.615054358399998,Pocillopora,born,none
1058,-1,11,0.0,23.533070457599997,Pocillopora_dead,born,none
1059,-1,12,0.0,1951.2941270723998,Pocillopora_dead,born,none
1060,-1,14,0.0,1.9818257975999996,Pocillopora_dead,born,none
1061,-1,17,0.0,61.04112327719999,Pocillopora_dead,born,none
1062,-1,18,0.0,19.5827495292,Pocillopora_dead,born,none
1063,-1,20,0.0,19.8138144204,Pocillopora,born,none
1064,-1,21,0.0,14.374902365999999,Pocillopora,born,none
5,-1,22,0.0,322.86430634039993,Pocillopora,born,none
1065,-1,23,0.0,334.5419704572,Empty,born,none
46,-1,33,0.0,2059.676891712,Pocillopora_dead,born,none
1066,-1,35,0.0,215.0280990396,Pocillopora_dead,born,none
1067,-1,36,0.0,316.35894094199995,Empty,born,none
1068,-1,39,0.0,3.1993600319999995,Pocillopora_dead,born,none
1069,-1,41,0.0,6.5675751768,Pocillopora,born,none
1070,-1,42,0.0,2.399520024,Pocillopora,born,none
1071,-1,43,0.0,115.96791404879997,Pocillopora_dead,born,none
1072,-1,44,0.0,52.61614185959999,Pocillopora_dead,born,none
1073,-1,45,0.0,7.7273431884,Pocillopora_dead,born,none
58,-1,49,0.0,10240.547138870399,Pocillopora_dead,born,none
1074,-1,51,0.0,72.42995628,Pocillopora_dead,born,none
1075,-1,52,0.0,257.5084905756,Pocillopora,born,none
1076,-1,53,0.0,13.2817876884,Pocillopora_dead,born,none
1077,-1,56,0.0,16.729986833999998,Pocillopora_dead,born,none
1078,-1,59,0.0,20.1559682016,Pocillopora,born,none
1079,-1,60,0.0,100.14885611279999,Pocillopora_dead,born,none
1080,-1,62,0.0,18.187473070799996,Pocillopora,born,none
1081,-1,63,0.0,241.3917144144,Empty,born,none
1082,-1,69,0.0,48.75913559879999,Pocillopora,born,none
1083,-1,70,0.0,66.1956477732,Pocillopora_dead,born,none
1084,-1,71,0.0,141.5405765268,Empty,born,none
1085,-1,72,0.0,2.4795040247999993,Pocillopora_dead,born,none
1086,-1,75,0.0,82.7701101612,Empty,born,none
81,-1,78,0.0,137.13256937159997,Pocillopora,born,none
1087,-1,79,0.0,2.2262213556,Pocillopora,born,none
1088,-1,80,0.0,15.5257832664,Pocillopora,born,none
1089,-1,97,0.0,78.8731119,Pocillopora_dead,born,none
1090,-1,101,0.0,5.478904054799999,Pocillopora_dead,born,none
1091,-1,105,0.0,7.571818742399999,Pocillopora_dead,born,none
1092,-1,106,0.0,10.1490809904,Pocillopora_dead,born,none
90,-1,109,0.0,5779.395058694399,Pocillopora_dead,born,none
1093,-1,112,0.0,94.00341871799999,Pocillopora_dead,born,none
1094,-1,114,0.0,90.0886462344,Pocillopora_dead,born,none
1095,-1,117,0.0,17.103245504399997,Pocillopora_dead,born,none
1096,-1,119,0.0,2.821657806,Pocillopora_dead,born,none
1097,-1,122,0.0,1.844075574,Pocillopora_dead,born,none
1098,-1,123,0.0,4.101401818799999,Pocillopora_dead,born,none
1099,-1,131,0.0,54.566862768,Pocillopora_dead,born,none
1100,-1,134,0.0,21.4801477704,Pocillopora_dead,born,none
1101,-1,138,0.0,43.04027954159999,Pocillopora_dead,born,none
1102,-1,141,0.0,61.787640618,Pocillopora,born,none
1103,-1,149,0.0,7.1674551827999995,Pocillopora_dead,born,none
1104,-1,151,0.0,13.579505913599998,Pocillopora_dead,born,none
1105,-1,154,0.0,27.634472276399997,Pocillopora,born,none
1106,-1,155,0.0,172.33886039039996,Pocillopora,born,none
1107,-1,158,0.0,2.4928346915999997,Pocillopora_dead,born,none
1108,-1,165,0.0,78.38876433959999,Pocillopora_dead,born,none
1109,-1,169,0.0,1.1064453444,Pocillopora_dead,born,none
1110,-1,170,0.0,5.0167742724,Pocillopora_dead,born,none
1111,-1,171,0.0,9.3447974268,Pocillopora,born,none
1112,-1,174,0.0,80.48167902719999,Pocillopora,born,none
1113,-1,175,0.0,4.150280930399999,Pocillopora_dead,born,none
158,-1,176,0.0,267.00436889279996,Pocillopora,born,none
1114,-1,177,0.0,95.5719938448,Pocillopora,born,none
1115,-1,180,0.0,11.9487210084,Pocillopora,born,none
1116,-1,189,0.0,13.66393347,Pocillopora_dead,born,none
1117,-1,190,0.0,30.0028874112,Pocillopora_dead,born,none
1118,-1,191,0.0,12.446399235599998,Pocillopora_dead,born,none
1119,-1,192,0.0,21.8667371076,Pocillopora_dead,born,none
1120,-1,193,0.0,50.13219427919999,Pocillopora,born,none
1121,-1,194,0.0,172.89874839599997,Pocillopora_dead,born,none
1122,-1,201,0.0,6.0521227271999996,Pocillopora_dead,born,none
1123,-1,205,0.0,65.19584776319999,Pocillopora,born,none
1124,-1,209,0.0,3.8214578159999997,Pocillopora_dead,born,none
1125,-1,214,0.0,75.4337998656,Pocillopora,born,none
1126,-1,219,0.0,32.7801096612,Pocillopora,born,none
1127,-1,221,0.0,5.518896055199999,Pocillopora_dead,born,none
1128,-1,222,0.0,5.589992944799999,Pocillopora_dead,born,none
1129,-1,226,0.0,43.0669408752,Pocillopora_dead,born,none
1130,-1,231,0.0,3.8925547056,Pocillopora,born,none
1131,-1,234,0.0,267.60869245439994,Pocillopora,born,none
1132,-1,238,0.0,891.4661244719999,Pocillopora_dead,born,none
1133,-1,242,0.0,45.82638890279999,Pocillopora_dead,born,none
1134,-1,249,0.0,25.7681789244,Pocillopora_dead,born,none
1135,-1,251,0.0,4.621297824,Pocillopora,born,none
1136,-1,252,0.0,15.8457192696,Pocillopora_dead,born,none
1137,-1,254,0.0,7.900641856799999,Pocillopora,born,none
1138,-1,255,0.0,34.3531283436,Pocillopora_dead,born,none
1139,-1,256,0.0,41.3828333028,Pocillopora_dead,born,none
1140,-1,261,0.0,6.860849846399999,Pocillopora_dead,born,none
1141,-1,271,0.0,7.571818742399999,Pocillopora,born,none
1142,-1,273,0.0,3.1460373647999997,Pocillopora_dead,born,none
1143,-1,276,0.0,38.4456430512,Pocillopora_dead,born,none
1144,-1,282,0.0,11.0466792216,Pocillopora_dead,born,none
1145,-1,284,0.0,107.19189173879998,Pocillopora,born,none
1146,-1,286,0.0,141.6116734164,Pocillopora_dead,born,none
1147,-1,287,0.0,4.5013218228,Pocillopora_dead,born,none
1148,-1,290,0.0,45.73307423519999,Pocillopora,born,none
1149,-1,291,0.0,4.4257813776,Pocillopora_dead,born,none
1150,-1,295,0.0,2.5372702476,Pocillopora,born,none
1151,-1,298,0.0,16.5255832764,Pocillopora_dead,born,none
1152,-1,300,0.0,3.6526027031999995,Pocillopora,born,none
1153,-1,303,0.0,65.77350999119999,Pocillopora,born,none
1154,-1,304,0.0,58.8682245888,Pocillopora_dead,born,none
1155,-1,305,0.0,39.9297906216,Pocillopora_dead,born,none
1156,-1,306,0.0,180.1461875796,Pocillopora_dead,born,none
1157,-1,314,0.0,19.125063302399997,Pocillopora_dead,born,none
1158,-1,326,0.0,10.4379121044,Pocillopora,born,none
1159,-1,336,0.0,38.1879168264,Pocillopora_dead,born,none
1160,-1,337,0.0,2.5728186924,Pocillopora_dead,born,none
1161,-1,340,0.0,420.38702109359997,Pocillopora,born,none
1162,-1,343,0.0,5.3455973868,Pocillopora,born,none
290,-1,348,0.0,20383.2694012068,Pocillopora_dead,born,none
1163,-1,349,0.0,57.8239890228,Pocillopora,born,none
1164,-1,351,0.0,9.8380320984,Pocillopora_dead,born,none
1165,-1,355,0.0,13.4684170236,Pocillopora,born,none
327,-1,356,0.0,8.9626516452,Pocillopora,born,none
1166,-1,357,0.0,1.0708968996,Pocillopora,born,none
1167,-1,358,0.0,15.654646378799999,Pocillopora,born,none
345,-1,363,0.0,70.6436469288,Pocillopora,born,none
384,-1,365,0.0,3822.3465271199993,Pocillopora_dead,born,none
1168,-1,367,0.0,7.967295190799999,Pocillopora,born,none
353,-1,368,0.0,26.3236233744,Pocillopora,born,none
1169,-1,369,0.0,3.8347884827999996,Pocillopora,born,none
356,-1,371,0.0,8.5138525296,Pocillopora,born,none
1170,-1,373,0.0,63.9116601948,Pocillopora_dead,born,none
1171,-1,376,0.0,3.2837875884,Pocillopora_dead,born,none
1172,-1,378,0.0,22.4355122244,Pocillopora_dead,born,none
1173,-1,381,0.0,11.788753006799999,Pocillopora_dead,born,none
1174,-1,382,0.0,31.838075873999998,Pocillopora_dead,born,none
1175,-1,383,0.0,15.7035254904,Pocillopora_dead,born,none
1176,-1,385,0.0,2.3906329127999997,Pocillopora_dead,born,none
1177,-1,389,0.0,74.87391185999999,Pocillopora,born,none
1178,-1,390,0.0,1.3863893471999997,Pocillopora_dead,born,none
1179,-1,393,0.0,74.95833941639998,Pocillopora_dead,born,none
1180,-1,395,0.0,7.7851094112,Pocillopora_dead,born,none
1181,-1,403,0.0,3.4570862567999994,Pocillopora_dead,born,none
1182,-1,405,0.0,382.79454071759994,Pocillopora,born,none
1183,-1,407,0.0,31.344841202399998,Pocillopora_dead,born,none
1184,-1,409,0.0,16.7877530568,Pocillopora,born,none
1185,-1,410,0.0,28.43875584,Pocillopora_dead,born,none
1186,-1,411,0.0,54.63795965759999,Pocillopora,born,none
1187,-1,419,0.0,30.260613635999995,Pocillopora_dead,born,none
1188,-1,420,0.0,18.8317886328,Pocillopora,born,none
1189,-1,426,0.0,21.8933984412,Pocillopora_dead,born,none
1190,-1,427,0.0,4.2924747095999995,Pocillopora_dead,born,none
1191,-1,431,0.0,92.74589248320001,Pocillopora_dead,born,none
1192,-1,433,0.0,100.19773522439999,Pocillopora_dead,born,none
1193,-1,434,0.0,35.7572919132,Pocillopora_dead,born,none
1194,-1,435,0.0,79.37967723839999,Pocillopora,born,none
445,-1,439,0.0,756.2220662304,Pocillopora,born,none
1195,-1,440,0.0,22.653246448799997,Pocillopora,born,none
1196,-1,441,0.0,1.2042035675999998,Pocillopora_dead,born,none
1197,-1,442,0.0,39.8453630652,Acropora,born,none
450,-1,445,0.0,64.9114602048,Pocillopora,born,none
1198,-1,449,0.0,8.7626916432,Pocillopora,born,none
1199,-1,450,0.0,6.758648067599999,Pocillopora_dead,born,none
1200,-1,453,0.0,50.021105389199995,Pocillopora_dead,born,none
1201,-1,455,0.0,3.0082871412,Pocillopora_dead,born,none
1202,-1,456,0.0,2.0840275764,Pocillopora_dead,born,none
1203,-1,458,0.0,2.0929146876,Pocillopora_dead,born,none
1204,-1,459,0.0,57.6062547984,Pocillopora_dead,born,none
1205,-1,460,0.0,4.2702569316,Pocillopora_dead,born,none
1206,-1,461,0.0,8.0295049692,Pocillopora_dead,born,none
1207,-1,462,0.0,77.54448877559999,Pocillopora_dead,born,none
1208,-1,465,0.0,36.7082128116,Pocillopora_dead,born,none
1209,-1,469,0.0,55.74440500199999,Pocillopora_dead,born,none
1210,-1,474,0.0,54.1980476532,Pocillopora_dead,born,none
1211,-1,478,0.0,27.821101611599996,Pocillopora_dead,born,none
1212,-1,480,0.0,120.7580669856,Pocillopora,born,none
1213,-1,481,0.0,0.4532426712,Pocillopora,born,none
1214,-1,482,0.0,3.3060053663999995,Pocillopora,born,none
1215,-1,485,0.0,7.189672960799999,Pocillopora,born,none
1216,-1,486,0.0,11.459929892399998,Pocillopora_dead,born,none
1217,-1,487,0.0,70.1370815904,Pocillopora,born,none
1218,-1,489,0.0,2.3506409124,Pocillopora_dead,born,none
1219,-1,492,0.0,2.1506809103999998,Pocillopora_dead,born,none
1220,-1,493,0.0,44.951008449599996,Pocillopora_dead,born,none
1221,-1,494,0.0,108.067272192,Pocillopora,born,none
1222,-1,496,0.0,56.019905449199996,Pocillopora_dead,born,none
1223,-1,501,0.0,10.975582331999998,Pocillopora_dead,born,none
1224,-1,502,0.0,2526.9789728304,Pocillopora_dead,born,none
1225,-1,506,0.0,7.0119307368,Pocillopora_dead,born,none
1226,-1,509,0.0,51.940721408399995,Pocillopora_dead,born,none
1227,-1,514,0.0,35.8994856924,Pocillopora_dead,born,none
1228,-1,519,0.0,11.4688170036,Pocillopora_dead,born,none
1229,-1,521,0.0,10.069096989599998,Pocillopora_dead,born,none
1230,-1,526,0.0,10.9933565544,Pocillopora,born,none
1231,-1,531,0.0,19.249482859199997,Pocillopora,born,none
1232,-1,538,0.0,22.120019776799996,Pocillopora_dead,born,none
1233,-1,543,0.0,471.48791049359994,Pocillopora_dead,born,none
1234,-1,548,0.0,28.0877149476,Pocillopora_dead,born,none
501,-1,549,0.0,5.243395607999999,Pocillopora,born,none
1235,-1,550,0.0,183.763241838,Pocillopora_dead,born,none
1236,-1,557,0.0,2.3150924675999995,Pocillopora,born,none
1237,-1,562,0.0,32.602367437199995,Pocillopora_dead,born,none
1238,-1,567,0.0,39.281031504,Pocillopora_dead,born,none
1239,-1,572,0.0,28.909772733599997,Pocillopora,born,none
1240,-1,576,0.0,2475.8647527636,Pocillopora_dead,born,none
1241,-1,583,0.0,17.7031255104,Pocillopora_dead,born,none
551,-1,593,0.0,15.410250820799996,Pocillopora,born,none
1242,-1,595,0.0,7.9050854124,Pocillopora_dead,born,none
1243,-1,599,0.0,130.729405752,Pocillopora,born,none
1244,-1,605,0.0,40.836275963999995,Pocillopora_dead,born,none
1245,-1,607,0.0,7.5451574088,Pocillopora_dead,born,none
1246,-1,611,0.0,3.3682151447999997,Pocillopora_dead,born,none
1247,-1,613,0.0,6.6342285108,Pocillopora,born,none
1248,-1,618,0.0,37.21477815,Pocillopora_dead,born,none
1249,-1,620,0.0,13.7839094712,Pocillopora_dead,born,none
1250,-1,621,0.0,32.233552322399994,Pocillopora,born,none
1251,-1,622,0.0,4.336910265599999,Pocillopora_dead,born,none
1252,-1,623,0.0,27.630028720799995,Pocillopora,born,none
1253,-1,627,0.0,56.73976145639999,Pocillopora_dead,born,none
1254,-1,628,0.0,20.8491628752,Pocillopora_dead,born,none
1255,-1,630,0.0,114.0349673628,Pocillopora,born,none
1256,-1,635,0.0,139.45654895039996,Pocillopora,born,none
1257,-1,637,0.0,68.2174655712,Pocillopora,born,none
1258,-1,640,0.0,41.560575526799994,Pocillopora,born,none
1259,-1,642,0.0,107.97840107999998,Pocillopora_dead,born,none
1260,-1,643,0.0,4.421337821999999,Pocillopora_dead,born,none
1261,-1,645,0.0,65.4935659884,Pocillopora,born,none
1262,-1,646,0.0,24.6084109128,Pocillopora_dead,born,none
1263,-1,651,0.0,5.4966782772,Pocillopora,born,none
1264,-1,652,0.0,5.4078071651999995,Pocillopora,born,none
1265,-1,653,0.0,1.7196560172,Pocillopora_dead,born,none
839,3,-1,339.44321228399997,0.0,Pocillopora_dead,dead,none
840,5,-1,732.6178988831999,0.0,Pocillopora_dead,dead,none
842,8,-1,416.7255312792,0.0,Pocillopora_dead,dead,none
597,10,-1,651.64742874,0.0,Pocillopora_dead,dead,none
843,12,-1,231.58478720519997,0.0,Pocillopora_dead,dead,none
12,16,-1,46.484035131599995,0.0,Pocillopora,dead,none
10,17,-1,52.998287641199994,0.0,Pocillopora,dead,none
845,18,-1,80.10397680119999,0.0,Pocillopora_dead,dead,none
601,19,-1,108.72047486519999,0.0,Pocillopora_dead,dead,none
846,21,-1,30.2917185252,0.0,Pocillopora,dead,none
600,22,-1,66.11122021679999,0.0,Pocillopora_dead,dead,none
12,24,-1,89.21770933679998,0.0,Pocillopora,dead,none
24,28,-1,14.1127325856,0.0,Pocillopora,dead,none
849,29,-1,477.2467585511999,0.0,Pocillopora_dead,dead,none
46,31,-1,196.2363024072,0.0,Pocillopora_dead,dead,none
30,32,-1,137.216996928,0.0,Pocillopora,dead,none
603,37,-1,72.71878739399999,0.0,Pocillopora,dead,none
851,38,-1,37.6946821548,0.0,Pocillopora,dead,none
39,39,-1,22.973182451999996,0.0,Pocillopora,dead,none
604,40,-1,27.3100927176,0.0,Pocillopora,dead,none
852,41,-1,49.2079347144,0.0,Pocillopora_dead,dead,none
43,44,-1,58.69492592039999,0.0,Pocillopora,dead,none
853,46,-1,340.7718354084,0.0,Pocillopora_dead,dead,none
607,48,-1,177.76888533359997,0.0,Pocillopora,dead,none
854,52,-1,47.23055247239999,0.0,Pocillopora_dead,dead,none
855,53,-1,23.9196597948,0.0,Pocillopora_dead,dead,none
856,54,-1,60.103533045599995,0.0,Pocillopora,dead,none
612,56,-1,84.2809190652,0.0,Pocillopora_dead,dead,none
55,57,-1,21.862293552,0.0,Pocillopora,dead,none
857,59,-1,59.9480085996,0.0,Pocillopora_dead,dead,none
64,62,-1,260.4856728276,0.0,Pocillopora,dead,none
859,66,-1,133.3111115556,0.0,Pocillopora_dead,dead,none
55,68,-1,34.357571899199996,0.0,Pocillopora,dead,none
58,72,-1,362.49193518119995,0.0,Pocillopora_dead,dead,none
71,74,-1,344.45109944519993,0.0,Pocillopora,dead,none
860,76,-1,116.5500198324,0.0,Pocillopora_dead,dead,none
861,78,-1,398.3469853176,0.0,Pocillopora_dead,dead,none
