Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
592,-1,2,0.0,13.3040054664,Pocillopora,born,none
593,-1,8,0.0,15.499121932799996,Pocillopora_dead,born,none
594,-1,9,0.0,19.796040198,Pocillopora,born,none
595,-1,10,0.0,3.6748204811999994,Pocillopora,born,none
596,-1,11,0.0,21.489034881600002,Pocillopora_dead,born,none
597,-1,13,0.0,83.30778038879998,Pocillopora_dead,born,none
598,-1,17,0.0,109.57808109599999,Pocillopora,born,none
599,-1,24,0.0,19.769378864399997,Pocillopora_dead,born,none
600,-1,26,0.0,24.9372340272,Pocillopora_dead,born,none
601,-1,27,0.0,50.372146281599996,Pocillopora_dead,born,none
602,-1,39,0.0,43.72903065959999,Pocillopora,born,none
603,-1,43,0.0,104.63240371319998,Pocillopora,born,none
604,-1,45,0.0,30.21617808,Pocillopora,born,none
605,-1,50,0.0,19.276144192799997,Acropora,born,none
606,-1,51,0.0,14.041635696,Pocillopora,born,none
607,-1,55,0.0,107.45850507479997,Pocillopora,born,none
608,-1,59,0.0,137.8257640452,Pocillopora,born,none
609,-1,62,0.0,4.6524027132,Pocillopora,born,none
610,-1,66,0.0,85.24072707479998,Pocillopora_dead,born,none
611,-1,69,0.0,325.1305196964,Pocillopora_dead,born,none
612,-1,74,0.0,38.036835935999996,Pocillopora_dead,born,none
613,-1,77,0.0,71.18576071199999,Pocillopora_dead,born,none
65,-1,78,0.0,18.991756634399998,Pocillopora,born,none
614,-1,81,0.0,54.597967657199995,Pocillopora,born,none
615,-1,83,0.0,38.925547056,Pocillopora_dead,born,none
616,-1,84,0.0,12.415294346399998,Pocillopora,born,none
617,-1,86,0.0,7.087471181999999,Pocillopora_dead,born,none
618,-1,91,0.0,31.087114977599995,Pocillopora_dead,born,none
619,-1,93,0.0,105.02343660599998,Pocillopora_dead,born,none
620,-1,99,0.0,108.08504641439998,Pocillopora,born,none
621,-1,102,0.0,11.2110907788,Pocillopora,born,none
622,-1,109,0.0,12.144237454799997,Pocillopora,born,none
